fountain_id,park_id,park_cpd_id,park_name,location,location_description,type,is_bottle_filler,status,remediation_plan,remediated,latest_result_ppb,tested_2025,ever_elevated,max_lead_ever_ppb,lat,lng
0013-04-01,12,13,Palmer,Palmer #4 - High,"BETWEEN TENNIS COURTS AND BASKETBALL COURT, ON CENTRAL PATH",outdoor,0,ON,Remain ,0,2.0,1,0,2.0,,
0013-04-02,12,13,Palmer,Palmer #4 - Low,"BETWEEN TENNIS COURTS AND BASKETBALL COURT, ON CENTRAL PATH",outdoor,0,ON,Remain ,0,2.0,1,0,2.0,,
0013-04-BF,12,13,Palmer,Palmer #4 - BF,"BETWEEN TENNIS COURTS AND BASKETBALL COURT, ON CENTRAL PATH",outdoor,1,ON,Remain ,1,2.0,1,0,2.0,,
0013-06-01,12,13,Palmer,Palmer #6,"SOUTH SIDE OF PARK, AT ABOUT CALUMET, ON CENTRAL PATH",outdoor,0,ON,Remain,0,,0,0,2.0,,
0013-07-01,12,13,Palmer,Palmer #7,"BEHIND FIRST BASE OF WEST DIAMOND, IN FIELD",outdoor,0,OFF,Remove,0,,0,1,40.0,,
0013-08-01,12,13,Palmer,Palmer #8,BEHIND HOME PLATE OF WEST DIAMOND,outdoor,0,CONT,Remain ,0,,0,0,3.9,,
0013-10-01,12,13,Palmer,Main Level - Hallway,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0013-11-01,12,13,Palmer,Ceramics Building - Club Room - High,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,2.0,,
0013-11-02,12,13,Palmer,Ceramics Building - Club Room - Low,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,2.0,,
0013-12-01,12,13,Palmer,Men's Gym Building - Lobby,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0013-13-01,12,13,Palmer,Kitchen Sink,,indoor,0,OFF,Fix/Replace LSL,0,10.6,1,0,10.6,,
0013-14-01,12,13,Palmer,Dance & Fitness Bldg. - Kitchen Sink,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0014-01-01,13,14,Davis Square,Davis Square #1 - High,Pool deck,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0014-01-02,13,14,Davis Square,Davis Square #1 - Low,Pool deck,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0014-03-01,13,14,Davis Square,Davis Square #3 - High,Playlot,outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0014-03-02,13,14,Davis Square,Davis Square #3 - Low,Playlot,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0014-04-01,13,14,Davis Square,1st Floor - Near Elevator - Bubbler,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0014-04-BF,13,14,Davis Square,1st Floor - Near Elevator - Bottle Filler,,indoor,1,ON,Remain,0,2.0,1,0,2.0,,
0014-05-01,13,14,Davis Square,2nd Floor - Near Special Rec - High,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0014-05-02,13,14,Davis Square,2nd Floor - Near Special Rec - Low,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0014-06-01,13,14,Davis Square,1st Floor - Kitchen Sink,,indoor,0,ON,Remain,0,4.1,1,0,4.1,,
0014-07-01,13,14,Davis Square,2nd Floor - Kitchen Sink,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0014-08-01,13,14,Davis Square,1st Floor - Near Gym,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0014-09-01,13,14,Davis Square,1st Floor - Learning Center Sink,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0015-01-01,14,15,Grand Crossing,Grand Crossing #1 - High,"EAST DOOR TO FIELDHOUSE, BY BASKETBALL COURT",outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,4.4,,
0015-01-02,14,15,Grand Crossing,Grand Crossing #1 - Low,"EAST DOOR TO FIELDHOUSE, BY BASKETBALL COURT",outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,6.3,,
0015-06-01,14,15,Grand Crossing,Grand Crossing #6 - High,WEST SIDE OF PARKING LOT,outdoor,0,ON,Remain,1,2.0,1,1,82.6,,
0015-06-02,14,15,Grand Crossing,Grand Crossing #6 - Low,WEST SIDE OF PARKING LOT,outdoor,0,ON,Remain,0,2.0,1,1,93.5,,
0015-07-01,14,15,Grand Crossing,Grand Crossing #7 - High,"WEST DOOR TO FIELDHOUSE, EAST OF PLAYGROUND",outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0015-07-02,14,15,Grand Crossing,Grand Crossing #7 - Low,"WEST DOOR TO FIELDHOUSE, EAST OF PLAYGROUND",outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0015-08-01,14,15,Grand Crossing,Grand Crossing #8 - High,POOL DECK,outdoor,0,OFF,Fix/Replace LSL,0,2.0,1,0,2.0,,
0015-08-02,14,15,Grand Crossing,Grand Crossing #8 - Low,POOL DECK,outdoor,0,CONT,Fix/Replace LSL,0,47.2,1,1,76.6,,
0015-09-01,14,15,Grand Crossing,Lobby - South -Bottle Filler,,indoor,1,ON,Fix/Replace LSL,0,2.0,1,0,9.7,,
0015-09-02,14,15,Grand Crossing,Lobby - South - Bubbler,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,2.4,,
0015-10-01,14,15,Grand Crossing,Lobby - North,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,2.2,,
0015-11-01,14,15,Grand Crossing,2nd Floor - Kitchen Sink,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0016-01-01,15,16,Trumbull,Trumbull #1 - High,FIRST BASE LINE OF NORTHEAST DIAMOND,outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0016-01-02,15,16,Trumbull,Trumbull #1 - Low,FIRST BASE LINE OF NORTHEAST DIAMOND,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0016-01-BF,15,16,Trumbull,Trumbull #1 - Bottle Filler,FIRST BASE LINE OF NORTHEAST DIAMOND,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0016-03-01,15,16,Trumbull,Trumbull #3 - North,"NORTH SIDE OF FIELDHOUSE, ON PATH",outdoor,0,CONT,Fix/Replace LSL,1,2.0,1,0,2.0,,
0016-03-02,15,16,Trumbull,Trumbull #3 - South,"NORTH SIDE OF FIELDHOUSE, ON PATH",outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0016-03-03,15,16,Trumbull,Trumbull #3 - East,"NORTH SIDE OF FIELDHOUSE, ON PATH",outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0016-03-04,15,16,Trumbull,Trumbull #3 - West,"NORTH SIDE OF FIELDHOUSE, ON PATH",outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0016-04-01,15,16,Trumbull,Trumbull #4,ON RUNNING TRACK,outdoor,0,ON,Remain,1,,0,0,2.0,,
0016-05-01,15,16,Trumbull,Trumbull #5 - High,EAST OF FIELDHOUSE,outdoor,0,ON,Remain ,1,2.0,1,0,2.0,,
0016-05-02,15,16,Trumbull,Trumbull #5 - Low,EAST OF FIELDHOUSE,outdoor,0,ON,Remain ,0,2.0,1,0,2.2,,
0016-06-01,15,16,Trumbull,Trumbull #6 - High,POOL DECK,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0016-06-02,15,16,Trumbull,Trumbull #6 - Low,POOL DECK,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0016-07-01,15,16,Trumbull,Main Lobby - Bubbler,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0016-07-BF,15,16,Trumbull,Main Lobby - Bottle Filler,,indoor,1,ON,Remain,0,2.0,1,0,2.0,,
0016-08-01,15,16,Trumbull,2nd Floor Near Washrooms,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0016-09-01,15,16,Trumbull,North Lobby Near Gym - Bottle Filler,,indoor,1,ON,Fix/Replace LSL,0,,0,0,2.0,,
0016-09-02,15,16,Trumbull,North Lobby Near Gym - Bubbler,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,2.0,,
0016-10-01,15,16,Trumbull,Men's Locker Room,,indoor,0,OFF,Fix/Replace LSL,0,,0,1,55.9,,
0016-11-01,15,16,Trumbull,1st Floor Kitchen Sink,,indoor,0,OFF,Remain,0,8.7,1,1,72.3,,
0016-12-01,15,16,Trumbull,2nd Floor Kitchen Sink,,indoor,0,ON,Fix/Replace LSL,0,5.8,1,0,10.0,,
0017-02-01,16,17,Mann,Mann #2 - High,EAST ENTRANCE OFF CARONDOLET,outdoor,0,OFF,Fix/Replace LSL,0,,0,1,15.9,,
0017-02-02,16,17,Mann,Mann #2 - Low,EAST ENTRANCE OFF CARONDOLET,outdoor,0,OFF,Fix/Replace LSL,0,,0,1,54.4,,
0017-03-01,16,17,Mann,Mann #3 - High,PLAYGROUND NEAR TENNIS COURT,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0017-03-02,16,17,Mann,Mann #3 - Low,PLAYGROUND NEAR TENNIS COURT,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0017-05-01,16,17,Mann,Pool Deck - High,,indoor,0,ON,Fix/Replace LSL,0,,0,1,36.4,,
0017-05-02,16,17,Mann,Pool Deck - Low,,indoor,0,ON,Fix/Replace LSL,0,316.0,1,1,316.0,,
0017-06-01,16,17,Mann,Women's Upstairs Locker,,indoor,0,OFF,Fix/Replace LSL,0,60.1,1,1,60.1,,
0017-07-01,16,17,Mann,Men's Upstairs Locker - High,,indoor,0,OFF,Fix/Replace LSL,0,51.0,1,1,51.0,,
0017-07-02,16,17,Mann,Men's Upstairs Locker - Low,,indoor,0,OFF,Fix/Replace LSL,0,41.5,1,1,41.5,,
0017-08-01,16,17,Mann,Downstairs Near Washrooms - High,,indoor,0,OFF,Fix/Replace LSL,0,68.3,1,1,68.3,,
0017-08-02,16,17,Mann,Downstairs Near Washrooms - Low,,indoor,0,OFF,Fix/Replace LSL,0,508.0,1,1,508.0,,
0017-09-01,16,17,Mann,Downstairs - Kitchen Sink,,indoor,0,ON,Fix/Replace LSL,0,5.6,1,0,5.6,,
0018-02-01,17,18,Tuley,Tuley #2 - High,NEXT TO TENNIS COURTS,outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0018-02-02,17,18,Tuley,Tuley #2 - Low,NEXT TO TENNIS COURTS,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0018-03-01,17,18,Tuley,Tuley #3,COURTYARD NORTH,outdoor,0,CONT,Fix/Replace LSL,0,,0,0,2.0,,
0018-04-01,17,18,Tuley,Tuley #4,COURTYARD SOUTH,outdoor,0,OFF,Remove,0,,0,0,2.0,,
0018-05-01,17,18,Tuley,Tuley #5,NORTH POOL DECK,outdoor,0,OFF,Remove,0,2.0,1,0,2.0,,
0018-06-01,17,18,Tuley,Tuley #6,SOUTH POOL DECK,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0018-07-01,17,18,Tuley,Tuley #7 - High,WEST OF BASKETBALL COURTS,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0018-07-02,17,18,Tuley,Tuley #7 - Middle,WEST OF BASKETBALL COURTS,outdoor,0,CONT,Fix/Replace LSL,0,,0,0,2.0,,
0018-07-03,17,18,Tuley,Tuley #7 - Low,WEST OF BASKETBALL COURTS,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0018-08-01,17,18,Tuley,Lobby - Bubbler,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,2.0,,
0018-08-BF,17,18,Tuley,Lobby - Bottle Filler,,indoor,1,ON,Remain,0,2.0,1,0,2.0,,
0019-01-01,18,19,Jackson (Andrew),Jackson (Andrew) #1 - High,"WEST ENTRANCE, 57TH UNDERPASS",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0019-01-02,18,19,Jackson (Andrew),Jackson (Andrew) #1 - Low,"WEST ENTRANCE, 57TH UNDERPASS",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0019-02-01,18,19,Jackson (Andrew),Jackson (Andrew) #2 - High,"EAST ENTRANCE, 57TH UNDERPASS",outdoor,0,ON,Remain,0,,0,0,2.0,,
0019-02-02,18,19,Jackson (Andrew),Jackson (Andrew) #2 - Low,"EAST ENTRANCE, 57TH UNDERPASS",outdoor,0,ON,Remain,0,,0,0,2.0,,
0019-03-01,18,19,Jackson (Andrew),Jackson (Andrew) #3,57TH STREET BEACHHOUSE-HIGH,outdoor,0,ON,Remain,0,,0,0,2.0,,
0019-04-01,18,19,Jackson (Andrew),Jackson (Andrew) #4,57TH STREET BEACHHOUSE-LOW,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0019-05-01,18,19,Jackson (Andrew),Jackson (Andrew) #5 - High,WEST SIDE OF CORNELL AT 57TH,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,1,57.3,,
0019-05-02,18,19,Jackson (Andrew),Jackson (Andrew) #5 - Low,WEST SIDE OF CORNELL AT 57TH,outdoor,0,CONT,Fix/Replace LSL,0,,0,0,2.9,,
0019-07-01,18,19,Jackson (Andrew),Jackson (Andrew) #7,SOUTHWEST OF MUSIC COURT COMFORT STATION,outdoor,0,ON,Remain,1,2.0,1,0,2.8,,
0019-08-01,18,19,Jackson (Andrew),Jackson (Andrew) #8 - High,WEST SIDE OF 59TH UNDERPASS,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0019-08-02,18,19,Jackson (Andrew),Jackson (Andrew) #8 - Low,WEST SIDE OF 59TH UNDERPASS,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0019-09-01,18,19,Jackson (Andrew),Jackson (Andrew) #9,WEST SIDE FO CORNELL AT MIDWAY PLAISANCE,outdoor,0,REMOVED,Already Removed,0,,0,0,2.0,,
0019-13-01,18,19,Jackson (Andrew),Jackson (Andrew) #13,150' SOUTH OF DRIVING RANGE,outdoor,0,OFF,Remove,0,2.0,1,0,2.7,,
0019-16-01,18,19,Jackson (Andrew),Jackson (Andrew) #16,"NORTH OF HAYES, EAST OF BASKETBALL COURT",outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0019-20-01,18,19,Jackson (Andrew),Jackson (Andrew) #20 - High,BEACH HOUSE WEST BATHROOMS,outdoor,0,ON,Remain,0,2.0,1,0,3.3,,
0019-20-02,18,19,Jackson (Andrew),Jackson (Andrew) #20 - Low,BEACH HOUSE WEST BATHROOMS,outdoor,0,ON,Remain,0,,0,0,2.9,,
0019-21-01,18,19,Jackson (Andrew),Jackson (Andrew) #21 - High,BEACH HOUSE EAST BATHROOMS,outdoor,0,ON,Remain,0,,0,0,2.0,,
0019-21-02,18,19,Jackson (Andrew),Jackson (Andrew) #21 - Low,BEACH HOUSE EAST BATHROOMS,outdoor,0,ON,Remain,0,,0,0,,,
0019-24-01,18,19,Jackson (Andrew),Jackson (Andrew) #24,"NORTH OF MARQUETTE, BETWEEN CORNELL AND RICHARDS",outdoor,0,ON,Remain,0,,0,0,2.0,,
0019-25-01,18,19,Jackson (Andrew),Jackson (Andrew) #25,PATH AT ENTRANCE TO LA RABIDA HOSPITAL,outdoor,0,CONT,Fix/Replace LSL,0,,0,1,183.0,,
0019-28-01,18,19,Jackson (Andrew),Hallway - Bubbler,,indoor,0,ON,Remain,1,2.0,1,1,41.5,,
0019-28-BF,18,19,Jackson (Andrew),Hallway - BF,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0019-29-01,18,19,Jackson (Andrew),Men's Locker Room,,indoor,0,OFF,Fix/Replace LSL,0,,0,0,2.0,,
0019-31-01,18,19,Jackson (Andrew),Kitchen Sink,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,13.0,,
0021-03-01,19,21,Washington,Washington (George) #3,"EAST SIDE OF PAYNE, SOUTH OF SE TRADES BUILDING",outdoor,0,ON,Remain,1,2.0,1,1,21.8,,
0021-04-01,19,21,Washington,Washington (George) #4,EAST OF CASTING POND ON MORGAN,outdoor,0,CONT,Remain,1,2.0,1,0,2.0,,
0021-05-01,19,21,Washington,Washington (George) #5 - High,"SOUTH EAST OF 55TH COMFORT STATION, ON PATH",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0021-05-02,19,21,Washington,Washington (George) #5 - Low,"SOUTH EAST OF 55TH COMFORT STATION, ON PATH",outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0021-05-BF,19,21,Washington,Washington (George) #5 - BF,"SOUTH EAST OF 55TH COMFORT STATION, ON PATH",outdoor,1,ON,Remain,0,2.0,1,0,2.0,,
0021-06-01,19,21,Washington,Washington (George) #6,SOUTHEAST CORNER OF 55TH AND COTTAGE PLAYGROUND,outdoor,0,ON,Remain,1,,0,0,,,
0021-08-01,19,21,Washington,Washington (George) #8,"WEST SIDE OF PAYNE, WEST OF ARMORY BUILDING",outdoor,0,ON,Remain,1,,0,0,2.0,,
0021-09-01,19,21,Washington,Washington (George) #9,SOUTH OF NORTHWEST PLAYGROUND/SPRAYPOOL,outdoor,0,OFF,Fix/Replace LSL,0,,0,0,8.3,,
0021-11-01,19,21,Washington,Washington (George) #11,"WEST OF WEST CRICKET FIELD, IN FIELD",outdoor,0,CONT,Remain ,1,2.0,1,0,2.0,,
0021-14-01,19,21,Washington,Washington (George) #14 - High,SOUTHWEST CORNER OF POOL DECK,outdoor,0,CONT,Fix/Replace LSL,0,,0,0,2.0,,
0021-14-02,19,21,Washington,Washington (George) #14 - Low,SOUTHWEST CORNER OF POOL DECK,outdoor,0,CONT,Fix/Replace LSL,0,,0,0,2.0,,
0021-15-01,19,21,Washington,Washington (George) #15 - High,NEXT TO SPRAYPOOL SOUTH OF SWIMMING POOL,outdoor,0,ON,Remain ,0,2.0,1,0,2.0,,
0021-15-02,19,21,Washington,Washington (George) #15 - Middle,NEXT TO SPRAYPOOL SOUTH OF SWIMMING POOL,outdoor,0,ON,Remain ,0,2.0,1,0,2.0,,
0021-15-03,19,21,Washington,Washington (George) #15 - Low,NEXT TO SPRAYPOOL SOUTH OF SWIMMING POOL,outdoor,0,ON,Remain ,0,2.0,1,0,2.0,,
0021-16-01,19,21,Washington,Washington (George) #16 - High,"LOOP DRIVE, ON PATH TO LAGOON",outdoor,0,ON,Remain,1,2.0,1,0,6.8,,
0021-16-02,19,21,Washington,Washington (George) #16 - Low,"LOOP DRIVE, ON PATH TO LAGOON",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0021-16-BF,19,21,Washington,Washington (George) #16 - Bottle Filler,"LOOP DRIVE, ON PATH TO LAGOON",outdoor,1,ON,Remain,0,2.0,1,0,2.0,,
0021-18-01,19,21,Washington,Washington (George) #18 - High,NORTHEAST CORNER OF MUSEUM,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0021-18-02,19,21,Washington,Washington (George) #18 - Low,NORTHEAST CORNER OF MUSEUM,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,3.9,,
0021-19-01,19,21,Washington,1st Floor - Men's Washroom,,indoor,0,ON,Remain,1,2.0,1,1,19.0,,
0021-19-BF,19,21,Washington,1st Floor - Men's Washroom Bottle Filler,,indoor,1,ON,Remain,0,2.0,1,0,2.0,,
0021-20-01,19,21,Washington,1st Floor - Women's Washroom,,indoor,0,ON,Fix/Replace LSL,0,5.6,1,0,5.6,,
0021-21-01,19,21,Washington,"1st Floor - North Hallway, Near Youth Center",,indoor,0,OFF,Fix/Replace LSL,0,,0,1,203.0,,
0021-22-01,19,21,Washington,Women's Locker Room - High,,indoor,0,OFF,Fix/Replace LSL,0,13.7,1,0,13.7,,
0021-22-02,19,21,Washington,Women's Locker Room - Low,,indoor,0,OFF,Fix/Replace LSL,0,15.9,1,1,15.9,,
0021-23-01,19,21,Washington,Men's Locker Room - High,,indoor,0,OFF,Fix/Replace LSL,0,2.6,1,0,7.1,,
0021-23-02,19,21,Washington,Men's Locker Room - Low,,indoor,0,OFF,Fix/Replace LSL,0,71.3,1,1,71.3,,
0021-24-01,19,21,Washington,Dance Studio,,indoor,0,OFF,Fix/Replace LSL,0,,0,1,66.0,,
0021-25-01,19,21,Washington,South Kitchen,,indoor,0,ON,Fix/Replace LSL,0,2.4,1,0,7.1,,
0021-26-01,19,21,Washington,Middle Kitchen,,indoor,0,ON,Fix/Replace LSL,0,2.2,1,0,5.8,,
0021-27-01,19,21,Washington,Youth Center - Front Sink,,indoor,0,OFF,Fix/Replace LSL,0,25.2,1,1,25.2,,
0021-28-01,19,21,Washington,Youth Center - Rear Sink,,indoor,0,OFF,Fix/Replace LSL,0,2.3,1,1,73.1,,
0022-01-01,20,22,Gage,Gage #1,"RIGHT FIELD OF NORTH SENIOR DIAMOND, 54TH AND ARTESIAN",outdoor,0,CONT,Fix/Replace LSL,0,,0,1,20.8,,
0022-04-01,20,22,Gage,Gage #4 - High,NORTHWEST CORNER OF GARDENING YARD,outdoor,0,ON,Remain,1,,0,0,2.0,,
0022-04-02,20,22,Gage,Gage #4 - Low,NORTHWEST CORNER OF GARDENING YARD,outdoor,0,ON,Remain,0,,0,0,2.0,,
0022-04-BF,20,22,Gage,Gage #4 - BF,NORTHWEST CORNER OF GARDENING YARD,outdoor,1,ON,Remain,0,,0,0,2.0,,
0022-05-01,20,22,Gage,Gage #5 - High,"WEST OF PLAYGROUND, ON PATH",outdoor,0,ON,Remain,0,,0,0,2.0,,
0022-05-02,20,22,Gage,Gage #5 - Middle,"WEST OF PLAYGROUND, ON PATH",outdoor,0,ON,Remain,0,,0,0,2.0,,
0022-05-03,20,22,Gage,Gage #5 - Low,"WEST OF PLAYGROUND, ON PATH",outdoor,0,ON,Remain,0,,0,0,2.0,,
0022-06-01,20,22,Gage,Gage #6 - High,"SOUTH OF FIELDHOUSE, ON TRACK",outdoor,0,ON,Remain,1,2.0,1,0,8.2,,
0022-06-02,20,22,Gage,Gage #6 - Low,"SOUTH OF FIELDHOUSE, ON TRACK",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0022-06-BF,20,22,Gage,Gage #6 - Bottle Filler,"SOUTH OF FIELDHOUSE, ON TRACK",outdoor,1,ON,Remain,0,2.0,1,0,2.0,,
0022-07-01,20,22,Gage,Gage #7,POOL DECK,outdoor,0,CONT,Fix/Replace LSL,0,5.5,1,0,5.5,,
0022-08-01,20,22,Gage,Basement West Fountain,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,2.0,,
0022-08-02,20,22,Gage,Gage #8 - Low,POOL DECK,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0022-09-01,20,22,Gage,Women's Locker Room - High,,indoor,0,OFF,Fix/Replace LSL,0,,0,1,147.0,,
0022-09-02,20,22,Gage,Women's Locker Room - Low,,indoor,0,OFF,Fix/Replace LSL,0,,0,0,8.7,,
0022-10-01,20,22,Gage,Men's Locker Room - High,,indoor,0,OFF,Fix/Replace LSL,0,,0,1,24.8,,
0022-10-02,20,22,Gage,Men's Locker Room - Low,,indoor,0,OFF,Fix/Replace LSL,0,,0,1,60.2,,
0022-11-01,20,22,Gage,Lobby - East,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0022-12-01,20,22,Gage,Kitchen Sink West,,indoor,0,ON,Remain,0,2.0,1,0,6.5,,
0022-13-01,20,22,Gage,Kitchen Sink East,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0022-14-01,20,22,Gage,Basement East Fountain,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0022-15-01,20,22,Gage,Basement Kitchen Sink,,indoor,0,ON,Remain,0,24.7,1,1,24.7,,
0022-16-01,20,22,Gage,Lobby - West,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0023-01-01,21,23,McKinley,McKinley #1 - High,Southwest corner of tennis courts at northwest corner,outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0023-01-02,21,23,McKinley,McKinley #1 - Low,Southwest corner of tennis courts at northwest corner,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0023-01-BF,21,23,McKinley,McKinley #1 - Bottle Filler,Southwest corner of tennis courts at northwest corner,outdoor,1,ON,Remain,0,2.0,1,0,2.0,,
0023-02-01,21,23,McKinley,McKinley #2 - High,"Middle of park, west of playground",outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0023-02-02,21,23,McKinley,McKinley #2 - Low,"Middle of park, west of playground",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0023-02-BF,21,23,McKinley,McKinley #2 - Bottle Filler,"Middle of park, west of playground",outdoor,1,ON,Remain,0,,0,0,2.0,,
0023-03-01,21,23,McKinley,McKinley #3 - Low,In between tennis courts on west side of the park,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0023-03-BF,21,23,McKinley,McKinley #3 - Bottle Filler,In between tennis courts on west side of the park,outdoor,1,ON,Remain,0,2.0,1,0,2.0,,
0023-04-01,21,23,McKinley,McKinley #4,Northeast of main fieldhouse,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0023-05-01,21,23,McKinley,McKinley #5,Pool deck,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0023-06-01,21,23,McKinley,Outside Men's Room,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,4.1,,
0023-06-02,21,23,McKinley,McKinley #6 - Low,SW Corner of Park,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0023-07-01,21,23,McKinley,Outside Women's Room,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0023-07-02,21,23,McKinley,McKinley #7 - Low,SW Corner - Big Dawg Park,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0023-08-01,21,23,McKinley,Outside Gymnastics Center,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0023-09-01,21,23,Mckinley,Outside Gym,,indoor,0,OFF,Fix/Replace LSL,0,2.0,1,0,10.5,,
0023-10-01,21,23,McKinley,Kitchen Sink,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,3.0,,
0024-01-01,22,24,Grant,Grant #1,On path near 10-mile marker,outdoor,0,ON,Remain,0,,0,0,2.0,,
0024-02-01,22,24,Grant,Grant #2,Randolph comfort station,outdoor,0,REMOVED,Already Removed,0,,0,0,2.0,,
0024-04-01,22,24,Grant,Grant #4 - High,"East of LSD at Jackson, middle path",outdoor,0,ON,Remain,0,2.0,1,0,2.1,,
0024-04-02,22,24,Grant,Grant #4 - Low,"East of LSD at Jackson, middle path",outdoor,0,ON,Remain,0,2.0,1,0,2.1,,
0024-05-01,22,24,Grant,Grant #5 - Main Fountain,East side of Butler Field,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0024-05-02,22,24,Grant,Grant #5 - Trough-5A,East side of Butler Field,outdoor,0,ON,,0,,0,0,,,
0024-05-03,22,24,Grant,Grant #5 - Trough-5B,East side of Butler Field,outdoor,0,ON,,0,,0,0,,,
0024-05-04,22,24,Grant,Grant #5 - Trough-5C,East side of Butler Field,outdoor,0,ON,,0,,0,0,,,
0024-05-05,22,24,Grant,Grant #5 - Trough-5D,East side of Butler Field,outdoor,0,ON,,0,,0,0,,,
0024-06-01,22,24,Grant,Grant #6,West side of Butler Field,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,13.7,,
0024-07-01,22,24,Grant,Grant #7,South side of Butler Field,outdoor,0,CONT,Fix/Replace LSL,0,5.5,1,0,5.5,,
0024-09-01,22,24,Grant,Grant #9 - High,Northwest rose garden,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,4.6,,
